species,basisOfRecord,brackish,catalogNumber,class,classid,date_end,date_mid,date_start,date_year,decimalLatitude,decimalLongitude,eventDate,family,familyid,genus,genusid,gigaclass,gigaclassid,infraphylum,infraphylumid,institutionCode,kingdom,kingdomid,locality,marine,occurrenceID,occurrenceStatus,order,orderid,ownerInstitutionCode,parvphylum,parvphylumid,phylum,phylumid,references,scientificName,scientificNameID,speciesid,subphylum,subphylumid,superclass,superclassid,id,dataset_id,node_id,dropped,absence,originalScientificName,aphiaID,flags,bathymetry,shoredistance,sst,sss,coordinateUncertaintyInMeters,country,footprintWKT,geodeticDatum,associatedReferences,collectionCode,collectionID,depth,eventID,identifiedBy,individualCount,lifeStage,maximumDepthInMeters,minimumDepthInMeters,samplingProtocol,waterBody,accessRights,datasetName,day,island,islandGroup,license,modified,month,recordNumber,recordedBy,rightsHolder,taxonID,type,verbatimDepth,year,disposition,higherGeography,language,namePublishedInID,originalNameUsage,scientificNameAuthorship,specificEpithet,startDayOfYear,verbatimCoordinateSystem,verbatimCoordinates,verbatimLatitude,verbatimLongitude,continent,datasetID,acceptedNameUsage,acceptedNameUsageID,countryCode,dateIdentified,eventRemarks,fieldNumber,identificationID,institutionID,locationID,locationRemarks,preparations,previousIdentifications,taxonRank,verbatimSRS,typeStatus,georeferenceProtocol,georeferenceRemarks,higherClassification,nomenclaturalCode,stateProvince,unaccepted,bibliographicCitation,habitat,sex,coordinatePrecision,occurrenceRemarks,subfamily,subfamilyid,organismQuantity,organismQuantityType,vernacularName,endDayOfYear,footprintSRS
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1376179200000.0,1374969600000.0,1373760000000.0,2013.0,15.4945,73.58723333,2013-07-14/2013-08-11,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Goa,True,94413,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,d514dad7-aac7-406a-adfc-5e32c79834d5,a4257cff-3c2c-4a60-ab29-91f65545bb08,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,[],35.0,16300.0,28.43,35.26,,,,,Records based on primary data generated onboard FORV Sagar Sampada,CMLRE-FISH LARVAE,"FORV-SS-316,317",36.0,,"Ms. Sree Renjima G, Dr. C. B. Lalithambika Devi",,,36.0,36.0,,South Eastern Arabian Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,PreservedSpecimen,False,IO/SS/FIS/00090,Teleostei,293496.0,1276473600000.0,1276473600000.0,1276473600000.0,2010.0,9.01,75.98,2010-06-14,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Off Kollam,True,87618,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,d9235c9e-ff07-4e2b-8f10-8737239728aa,7e5277ae-fca3-455c-b2aa-4a0c4f4a7a2e,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,[],103.0,54110.0,28.54,34.43,,,,,"Records based on voucher specimens held in FORV Referral Centre, CMLRE",voucher specimen collections,IndOBIS Dataset,50.0,SS27614,"Sree Renjima G, C. B. Lalithambika Devi, CMLRE",1,Larvae,100.0,0.0,Bongo Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,4012,Teleostei,293496.0,-3865795200000.0,-3865795200000.0,-3865795200000.0,1847.0,10.0,93.0,1847-07-02T12:00:00Z,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,NCL,Animalia,2.0,Andaman & Nicobar Islands,True,,,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,db8fcfd9-e812-4c55-864f-8605926cf62e,d0d2a510-ba24-487b-80ca-afc86922cb1c,['310922b4-9d0c-4de1-92d7-9b442d34765b'],False,False,Sardinella longiceps,212269.0,['NO_DEPTH'],1324.0,77172.0,28.91,32.43,,,,,,INDOBIS-DATASET1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valenciennes,,,,,,,,,,,,,,,,,,,,,,,Accepted,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,189216000000.0,173491200000.0,157766400000.0,1975.0,15.47,73.77,1975,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,,True,86405,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,dcb5e37d-0e1c-45b7-929b-5661ea2311a0,7e5277ae-fca3-455c-b2aa-4a0c4f4a7a2e,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,['NO_DEPTH'],8.0,1999.0,28.39,35.24,,,,,"Mahasagar Bull.NIO, Vol.8, No.1& 2, pp.9-14",,IndOBIS Dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1279324800000.0,1277424000000.0,1275609600000.0,2010.0,8.46885,76.39136667,2010-06-04/2010-07-17,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Tvpm,True,94323,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,deee652b-619a-4bcd-877a-d08200e24e9b,a4257cff-3c2c-4a60-ab29-91f65545bb08,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,[],194.0,45227.0,28.4,34.38,,,,,Records based on primary data generated onboard FORV Sagar Sampada,CMLRE-FISH LARVAE,"FORV-SS-276,277",206.0,,"Ms. Sree Renjima G, Dr. C. B. Lalithambika Devi",,,206.0,206.0,,South Eastern Arabian Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1279324800000.0,1277424000000.0,1275609600000.0,2010.0,8.44645,76.77281667,2010-06-04/2010-07-17,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Tvpm,True,94321,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,e05895de-268e-4b9f-8110-63de5b007127,a4257cff-3c2c-4a60-ab29-91f65545bb08,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,[],51.0,14041.0,28.15,34.32,,,,,Records based on primary data generated onboard FORV Sagar Sampada,CMLRE-FISH LARVAE,"FORV-SS-276,277",50.0,,"Ms. Sree Renjima G, Dr. C. B. Lalithambika Devi",,,50.0,50.0,,South Eastern Arabian Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,PreservedSpecimen,False,IO/SS/FIS/00152,Teleostei,293496.0,1244073600000.0,1244073600000.0,1244073600000.0,2009.0,9.0,75.99,2009-06-04,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Off Kollam,True,87680,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,e15a6314-58c1-4458-8eda-b3f82ae8e943,7e5277ae-fca3-455c-b2aa-4a0c4f4a7a2e,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,[],100.0,53524.0,28.56,34.43,,,,,"Records based on voucher specimens held in FORV Referral Centre, CMLRE",voucher specimen collections,IndOBIS Dataset,50.0,SS267I13,"Sree Renjima G, C. B. Lalithambika Devi, CMLRE",1,Larvae,100.0,0.0,Bongo Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1227830400000.0,1171843200000.0,1115856000000.0,2007.0,15.48,73.79,2005-05-12/2008-11-28,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,off Goa,True,99126,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,e61f239e-8146-4e33-aec9-8e3dd1707e2e,a4257cff-3c2c-4a60-ab29-91f65545bb08,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,['NO_DEPTH'],6.0,1550.0,28.39,35.24,,,,,"Vinay.P.Padate,2010.Biodiversity of demersal fish along the estuarine-shelf regoins of Goa,Ph.D thesis. Goa University,India",,IndOBIS Dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1262217600000.0,1246492800000.0,1230768000000.0,2009.0,10.2693,79.3264,2009,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Mallipattinam,True,82383,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,e91fb4e8-d9b1-4649-bc46-462071585e9b,8e230527-988f-4984-8c30-ecc64771b06c,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,['NO_DEPTH'],7.0,1118.0,29.1,33.02,,India,"POLYGON ((79.32816 10.28249, 79.31305 10.26628, 79.32541 10.25682, 79.33914 10.27168, 79.32816 10.28249))",,"D. Varadharajan et. al., 2012.  Fish Resources in Mallipattinam Coast, South East Coast of India",,IndOBIS Dataset,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,PreservedSpecimen,False,35273,Teleostei,293496.0,,,,,11.250505,75.773362,,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CAS,Animalia,2.0,,True,FN2[31248498]:CAS-62[212269:35273],,Clupeiformes,10297.0,TU,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,ea92879a-1599-425c-882e-6b4aacc14d75,2891a788-9f30-4413-8f73-9e7686890e9d,['dcb0c76d-46a1-4e07-9a69-98cf3fd67576'],False,False,Sardinella longiceps,212269.0,"['NO_DEPTH', 'ON_LAND']",-7.0,-211.0,,,4793.0,India,,,,SU,62,,,,5,,,,,,Non-commercial use only,CAS,30,,,(CC-BY NC) 4.0,26:12.0,8,31131227,Calicut Research Station,Tulane University,212269,Collection,,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1212883200000.0,1200873600000.0,1188864000000.0,2008.0,11.48333333,79.76666667,2007-09-04/2008-06-08,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Mudasalodai,True,82792,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,eb68ecdd-edfe-4840-bb33-95f66612cfcf,8e230527-988f-4984-8c30-ecc64771b06c,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,"['NO_DEPTH', 'ON_LAND']",-3.0,-1969.0,28.54,33.09,,India,,,"A.P. Dineshbabu, Sujitha Thomas and E.V. Radhakrishnan., Bycatch from Trawlers with special reference to Its Impact on Commercial Fishery, off Mangalore",,IndOBIS Dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1250726400000.0,1250035200000.0,1249344000000.0,2009.0,12.99,74.63,2009-08-04/2009-08-20,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Mangalore,True,94280,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,ebb02c47-8568-4c46-93ea-c31ea6f2be99,a4257cff-3c2c-4a60-ab29-91f65545bb08,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,[],31.0,14895.0,28.58,34.95,,,,,Records based on primary data generated onboard FORV Sagar Sampada,CMLRE-FISH LARVAE,FORV-SS-270,30.0,,"Ms. Sree Renjima G, Dr. C. B. Lalithambika Devi",,,30.0,,,South Eastern Arabian Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1376179200000.0,1374969600000.0,1373760000000.0,2013.0,12.83886667,73.84285,2013-07-14/2013-08-11,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Mangalore,True,94406,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,eef87ad1-aa16-4364-9c15-0c3e3f01e958,a4257cff-3c2c-4a60-ab29-91f65545bb08,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,[],1025.0,98200.0,28.84,35.0,,,,,Records based on primary data generated onboard FORV Sagar Sampada,CMLRE-FISH LARVAE,"FORV-SS-316,317",1045.0,,"Ms. Sree Renjima G, Dr. C. B. Lalithambika Devi",,,1045.0,1045.0,,South Eastern Arabian Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1376179200000.0,1374969600000.0,1373760000000.0,2013.0,14.74468333,74.041,2013-07-14/2013-08-11,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Karwar,True,94410,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,eff7477d-237e-4170-b0e9-53905450b11e,a4257cff-3c2c-4a60-ab29-91f65545bb08,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,[],23.0,7179.0,28.47,35.17,,,,,Records based on primary data generated onboard FORV Sagar Sampada,CMLRE-FISH LARVAE,"FORV-SS-316,317",24.0,,"Ms. Sree Renjima G, Dr. C. B. Lalithambika Devi",,,24.0,24.0,,South Eastern Arabian Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1279324800000.0,1277424000000.0,1275609600000.0,2010.0,11.9958,75.07188333,2010-06-04/2010-07-17,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Kannur,True,94327,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,f0495d7f-6fbd-46a0-a212-b6f8e8928fa1,a4257cff-3c2c-4a60-ab29-91f65545bb08,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,[],30.0,13237.0,28.5,34.79,,,,,Records based on primary data generated onboard FORV Sagar Sampada,CMLRE-FISH LARVAE,"FORV-SS-276,277",30.0,,"Ms. Sree Renjima G, Dr. C. B. Lalithambika Devi",,,30.0,30.0,,South Eastern Arabian Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1356912000000.0,1341100800000.0,1325376000000.0,2012.0,11.4972,79.77167,2012,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Annankovil,True,82400,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,f08d8f17-7127-47dc-8cdf-8efb50dd0a7b,8e230527-988f-4984-8c30-ecc64771b06c,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,"['NO_DEPTH', 'ON_LAND']",4.0,-984.0,28.54,33.09,,India,,,"Nina Tabitha S and  Gunalan B., A report on mass landings of economically important fish along the South East Coast of India",,IndOBIS Dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1279324800000.0,1277424000000.0,1275609600000.0,2010.0,9.010266667,75.98478333,2010-06-04/2010-07-17,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Kollam,True,94325,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,f1f4c1f4-0bee-4a20-b8fe-0b3a6fd45e8b,a4257cff-3c2c-4a60-ab29-91f65545bb08,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,[],96.0,53618.0,28.54,34.43,,,,,Records based on primary data generated onboard FORV Sagar Sampada,CMLRE-FISH LARVAE,"FORV-SS-276,277",111.0,,"Ms. Sree Renjima G, Dr. C. B. Lalithambika Devi",,,111.0,111.0,,South Eastern Arabian Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,4012,Teleostei,293496.0,-3865795200000.0,-3865795200000.0,-3865795200000.0,1847.0,10.0,93.0,1847-07-02T12:00:00Z,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,NCL,Animalia,2.0,Andaman & Nicobar Islands,True,,,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,f6c84cac-6bd0-408c-b9fb-73f26d081cbd,d0d2a510-ba24-487b-80ca-afc86922cb1c,['310922b4-9d0c-4de1-92d7-9b442d34765b'],False,False,Sardinella longiceps,212269.0,['NO_DEPTH'],1324.0,77172.0,28.91,32.43,,,,,,INDOBIS-DATASET1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valenciennes,,,,,,,,,,,,,,,,,,,,,,,Accepted,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1376179200000.0,1374969600000.0,1373760000000.0,2013.0,10.34786667,75.51928333,2013-07-14/2013-08-11,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Valappad,True,94401,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,f7705f38-df25-4bcf-b20c-a86e63378fc2,a4257cff-3c2c-4a60-ab29-91f65545bb08,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,[],845.0,58856.0,28.57,34.57,,,,,Records based on primary data generated onboard FORV Sagar Sampada,CMLRE-FISH LARVAE,"FORV-SS-316,317",290.0,,"Ms. Sree Renjima G, Dr. C. B. Lalithambika Devi",,,290.0,290.0,,South Eastern Arabian Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1376179200000.0,1374969600000.0,1373760000000.0,2013.0,9.97255,75.82768333,2013-07-14/2013-08-11,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Kochi,True,94399,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,f9324f1e-b455-41c6-8fa8-0d9a5fdb7ef5,a4257cff-3c2c-4a60-ab29-91f65545bb08,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,[],42.0,41888.0,28.51,34.48,,,,,Records based on primary data generated onboard FORV Sagar Sampada,CMLRE-FISH LARVAE,"FORV-SS-316,317",54.0,,"Ms. Sree Renjima G, Dr. C. B. Lalithambika Devi",,,54.0,54.0,,South Eastern Arabian Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,105890,Teleostei,293496.0,-3865795200000.0,-3865795200000.0,-3865795200000.0,1847.0,6.01000022888,81.1600036621,1847-07-02T12:00:00Z,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,NCL,Animalia,2.0,Sri Lanka,True,,,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,f9c40b62-2c3c-4821-b260-ffd88f5a5d23,d0d2a510-ba24-487b-80ca-afc86922cb1c,['310922b4-9d0c-4de1-92d7-9b442d34765b'],False,False,Sardinella (sardinella) longiceps,212269.0,['NO_DEPTH'],60.0,12738.0,28.22,33.87,,,,,,INDOBIS-DATASET1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valenciennes,,,,,,,,,,,,,,,,,,,,,,,Accepted,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1376179200000.0,1374969600000.0,1373760000000.0,2013.0,9.4525,75.76936667,2013-07-14/2013-08-11,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Aleppey,True,94396,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,fad4aed1-2fa1-4cdd-a7ce-2c211dd7af7f,a4257cff-3c2c-4a60-ab29-91f65545bb08,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,[],261.0,59866.0,28.56,34.47,,,,,Records based on primary data generated onboard FORV Sagar Sampada,CMLRE-FISH LARVAE,"FORV-SS-316,317",241.0,,"Ms. Sree Renjima G, Dr. C. B. Lalithambika Devi",,,241.0,241.0,,South Eastern Arabian Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardinella longiceps,HumanObservation,False,,Teleostei,293496.0,1212883200000.0,1200873600000.0,1188864000000.0,2008.0,12.449,74.5652,2007-09-04/2008-06-08,Dorosomatidae,1618557.0,Sardinella,125721.0,Actinopterygii,10194.0,Gnathostomata,1828.0,CMLRE,Animalia,2.0,Mangalore,True,82398,present,Clupeiformes,10297.0,,Osteichthyes,152352.0,Chordata,1821.0,,Sardinella longiceps,urn:lsid:marinespecies.org:taxname:212269,212269.0,Vertebrata,146419.0,Actinopteri,843664.0,fec7dbdb-61d8-4cfa-b48c-0eee705faf33,8e230527-988f-4984-8c30-ecc64771b06c,['1a3b0f1a-4474-4d73-9ee1-d28f92a83996'],False,False,Sardinella longiceps,212269.0,['DEPTH_EXCEEDS_BATH'],69.0,43359.0,28.64,34.88,,India,"POLYGON ((74.64935 13.09018, 75.11902 12.02858, 74.47632 11.79208, 74.01489 12.88410, 74.64935 13.09018))",,"A.P. Dineshbabu, Sujitha Thomas and E.V. Radhakrishnan., Bycatch from Trawlers with special reference to Its Impact on Commercial Fishery, off Mangalore",,IndOBIS Dataset,80.0,,,,,150.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
